0.0 0
5.0 220
10.0 436
15.0 360
20.0 325
25.0 386
30.0 416
35.0 427
40.0 355
45.0 484
50.0 412
55.0 411
60.0 385
65.0 393
70.0 441
75.0 408
80.0 465
85.0 447
90.0 462
95.0 491
100.0 553
105.0 528
110.0 429
115.0 625
120.0 624
125.0 666
130.0 795
135.0 784
140.0 831
145.0 783
150.0 821
155.0 994
160.0 1075
165.0 1191
170.0 1321
175.0 1176
180.0 1454
185.0 1538
190.0 1531
195.0 1893
200.0 1788
205.0 2211
210.0 1950
215.0 1991
220.0 1880
225.0 3102
230.0 2078
235.0 2262
240.0 30
245.0 0
