0.0 6
5.0 6
10.0 6
15.0 6
20.0 6
25.0 6
30.0 6
35.0 6
40.0 6
45.0 6
50.0 7
55.0 7
60.0 7
65.0 7
70.0 7
75.0 8
80.0 8
85.0 9
90.0 9
95.0 9
100.0 10
105.0 11
110.0 12
115.0 12
120.0 14
125.0 14
130.0 14
135.0 15
140.0 16
145.0 17
150.0 18
155.0 18
160.0 19
165.0 20
170.0 22
175.0 23
180.0 23
185.0 24
190.0 25
195.0 27
200.0 29
205.0 29
210.0 30
215.0 31
220.0 31
225.0 35
230.0 35
235.0 35
240.0 37
245.0 37
